order_id,date,time
5994,13-09-2023,22:24:04
5995,13-09-2023,22:08:13
5996,13-09-2023,21:33:53
5997,13-09-2023,21:19:52
5998,13-09-2023,21:19:39
5999,13-09-2023,20:39:51
6000,13-09-2023,20:37:53
6001,13-09-2023,20:30:15
6002,13-09-2023,20:10:35
6003,13-09-2023,20:08:42
6004,13-09-2023,19:49:25
6005,13-09-2023,19:13:33
6006,13-09-2023,19:10:36
6007,13-09-2023,19:09:33
6008,13-09-2023,19:04:43
6009,13-09-2023,19:04:17
6010,13-09-2023,18:51:01
6011,13-09-2023,18:43:01
6012,13-09-2023,18:37:07
6013,13-09-2023,18:35:59
6014,13-09-2023,18:30:49
6015,13-09-2023,18:22:07
6016,13-09-2023,18:06:57
6017,13-09-2023,17:19:01
6018,13-09-2023,17:08:46
6019,13-09-2023,16:51:12
6020,13-09-2023,16:41:03
6021,13-09-2023,16:37:43
6022,13-09-2023,16:18:22
6023,13-09-2023,16:05:09
6024,13-09-2023,15:42:33
6025,13-09-2023,15:09:43
6026,13-09-2023,14:45:58
6027,13-09-2023,14:40:16
6028,13-09-2023,14:28:51
6029,13-09-2023,14:19:58
6030,13-09-2023,13:39:49
6031,13-09-2023,13:34:25
6032,13-09-2023,13:31:05
6033,13-09-2023,13:18:32
6034,13-09-2023,13:15:33
6035,13-09-2023,13:09:38
6036,13-09-2023,12:56:49
6037,13-09-2023,12:51:38
6038,13-09-2023,12:48:45
6039,13-09-2023,12:29:46
6040,13-09-2023,12:23:40
6041,13-09-2023,12:12:17
6042,13-09-2023,12:11:43
6043,12-09-2023,22:28:22
6044,12-09-2023,22:26:16
6045,12-09-2023,21:57:17
6046,12-09-2023,21:41:25
6047,12-09-2023,21:26:43
6048,12-09-2023,21:19:36
6049,12-09-2023,21:08:36
6050,12-09-2023,21:06:56
6051,12-09-2023,20:32:55
6052,12-09-2023,20:20:43
6053,12-09-2023,20:18:11
6054,12-09-2023,20:11:30
6055,12-09-2023,19:55:19
6056,12-09-2023,19:50:59
6057,12-09-2023,19:49:50
6058,12-09-2023,19:43:43
6059,12-09-2023,19:35:21
6060,12-09-2023,19:29:12
6061,12-09-2023,19:28:00
6062,12-09-2023,19:25:56
6063,12-09-2023,18:53:07
6064,12-09-2023,18:44:03
6065,12-09-2023,18:43:45
6066,12-09-2023,18:43:39
6067,12-09-2023,18:42:06
6068,12-09-2023,18:37:31
6069,12-09-2023,18:31:53
6070,12-09-2023,18:29:09
6071,12-09-2023,18:28:44
6072,12-09-2023,17:56:07
6073,12-09-2023,17:51:08
6074,12-09-2023,17:49:17
6075,12-09-2023,17:47:59
6076,12-09-2023,17:41:37
6077,12-09-2023,17:37:11
6078,12-09-2023,17:25:38
6079,12-09-2023,17:24:40
6080,12-09-2023,17:23:26
6081,12-09-2023,17:09:52
6082,12-09-2023,17:05:36
6083,12-09-2023,16:47:48
6084,12-09-2023,16:46:38
6085,12-09-2023,16:42:30
6086,12-09-2023,16:16:46
6087,12-09-2023,16:13:10
6088,12-09-2023,15:45:46
6089,12-09-2023,15:43:16
6090,12-09-2023,15:41:17
6091,12-09-2023,15:21:44
6092,12-09-2023,14:49:17
6093,12-09-2023,14:34:55
6094,12-09-2023,14:15:29
6095,12-09-2023,14:02:13
6096,12-09-2023,13:44:20
6097,12-09-2023,13:37:21
6098,12-09-2023,13:36:07
6099,12-09-2023,13:28:17
6100,12-09-2023,13:26:23
6101,12-09-2023,13:18:01
6102,12-09-2023,13:16:30
6103,12-09-2023,13:14:58
6104,12-09-2023,13:08:47
6105,12-09-2023,13:04:23
6106,12-09-2023,12:49:27
6107,12-09-2023,12:24:42
6108,12-09-2023,12:16:01
6109,12-09-2023,11:43:50
6110,11-09-2023,22:53:36
6111,11-09-2023,22:41:15
6112,11-09-2023,22:02:02
6113,11-09-2023,21:25:46
6114,11-09-2023,21:25:20
6115,11-09-2023,21:22:38
6116,11-09-2023,21:10:36
6117,11-09-2023,21:04:49
6118,11-09-2023,20:13:38
6119,11-09-2023,20:13:33
6120,11-09-2023,20:06:37
6121,11-09-2023,20:03:38
6122,11-09-2023,19:34:15
6123,11-09-2023,19:30:58
6124,11-09-2023,19:25:14
6125,11-09-2023,19:23:28
6126,11-09-2023,19:20:48
6127,11-09-2023,19:06:04
6128,11-09-2023,18:59:11
6129,11-09-2023,18:58:23
6130,11-09-2023,18:55:40
6131,11-09-2023,18:50:26
6132,11-09-2023,18:42:32
6133,11-09-2023,18:23:40
6134,11-09-2023,18:01:33
6135,11-09-2023,17:59:40
6136,11-09-2023,17:53:36
6137,11-09-2023,17:53:09
6138,11-09-2023,17:53:07
6139,11-09-2023,17:49:16
6140,11-09-2023,17:48:23
6141,11-09-2023,17:40:48
6142,11-09-2023,17:39:36
6143,11-09-2023,17:39:14
6144,11-09-2023,17:23:44
6145,11-09-2023,17:22:29
6146,11-09-2023,17:17:56
6147,11-09-2023,17:16:54
6148,11-09-2023,17:07:53
6149,11-09-2023,17:06:25
6150,11-09-2023,16:45:10
6151,11-09-2023,16:37:18
6152,11-09-2023,16:28:53
6153,11-09-2023,16:24:36
6154,11-09-2023,16:07:28
6155,11-09-2023,15:46:21
6156,11-09-2023,15:44:24
6157,11-09-2023,15:28:16
6158,11-09-2023,15:28:03
6159,11-09-2023,15:22:58
6160,11-09-2023,15:11:12
6161,11-09-2023,14:32:31
6162,11-09-2023,14:31:32
6163,11-09-2023,14:21:58
6164,11-09-2023,14:15:30
6165,11-09-2023,14:14:32
6166,11-09-2023,14:11:00
6167,11-09-2023,14:10:01
6168,11-09-2023,14:07:48
6169,11-09-2023,14:00:05
6170,11-09-2023,13:54:07
6171,11-09-2023,13:46:11
6172,11-09-2023,13:45:56
6173,11-09-2023,13:15:43
6174,11-09-2023,13:15:14
6175,11-09-2023,13:09:56
6176,11-09-2023,13:06:54
6177,11-09-2023,13:05:03
6178,11-09-2023,13:01:40
6179,11-09-2023,12:36:47
6180,11-09-2023,12:31:44
6181,11-09-2023,12:21:13
6182,11-09-2023,12:13:07
6183,11-09-2023,12:03:06
6184,11-09-2023,11:55:41
6185,11-09-2023,11:36:15
6186,11-09-2023,11:31:10
6187,10-09-2023,21:53:10
6188,10-09-2023,21:34:42
6189,10-09-2023,21:04:48
6190,10-09-2023,20:56:21
6191,10-09-2023,20:06:16
6192,10-09-2023,19:57:57
6193,10-09-2023,19:54:37
6194,10-09-2023,19:46:39
6195,10-09-2023,19:46:17
6196,10-09-2023,19:45:13
6197,10-09-2023,19:27:36
6198,10-09-2023,19:24:57
6199,10-09-2023,18:34:31
6200,10-09-2023,18:23:11
6201,10-09-2023,18:21:50
6202,10-09-2023,18:11:42
6203,10-09-2023,17:59:35
6204,10-09-2023,17:49:14
6205,10-09-2023,17:48:22
6206,10-09-2023,17:25:41
6207,10-09-2023,17:25:12
6208,10-09-2023,16:57:31
6209,10-09-2023,16:57:25
6210,10-09-2023,16:52:49
6211,10-09-2023,16:49:41
6212,10-09-2023,16:42:30
6213,10-09-2023,16:39:46
6214,10-09-2023,16:34:32
6215,10-09-2023,16:22:38
6216,10-09-2023,16:07:14
6217,10-09-2023,16:00:31
6218,10-09-2023,15:37:43
6219,10-09-2023,15:37:20
6220,10-09-2023,15:09:40
6221,10-09-2023,14:59:48
6222,10-09-2023,14:39:05
6223,10-09-2023,14:29:44
6224,10-09-2023,14:27:00
6225,10-09-2023,13:54:53
6226,10-09-2023,13:54:34
6227,10-09-2023,13:52:03
6228,10-09-2023,13:49:16
6229,10-09-2023,13:38:01
6230,10-09-2023,13:35:54
6231,10-09-2023,13:20:16
6232,10-09-2023,13:13:18
6233,10-09-2023,13:02:24
6234,10-09-2023,12:58:11
6235,10-09-2023,12:58:05
6236,10-09-2023,12:53:19
6237,10-09-2023,12:52:14
6238,10-09-2023,12:51:27
6239,10-09-2023,12:48:41
6240,10-09-2023,12:32:36
6241,10-09-2023,12:18:48
6242,10-09-2023,11:57:45
6243,10-09-2023,11:50:16
6244,10-09-2023,11:44:02
6245,10-09-2023,11:30:24
6246,10-09-2023,11:27:00
6247,10-09-2023,11:20:26
6248,10-09-2023,10:25:19
6249,09-09-2023,22:01:36
6250,09-09-2023,21:30:59
6251,09-09-2023,21:24:07
6252,09-09-2023,21:22:44
6253,09-09-2023,21:07:17
6254,09-09-2023,20:46:28
6255,09-09-2023,20:30:05
6256,09-09-2023,20:00:05
6257,09-09-2023,19:55:52
6258,09-09-2023,18:45:31
6259,09-09-2023,18:43:40
6260,09-09-2023,18:39:13
6261,09-09-2023,18:37:28
6262,09-09-2023,18:28:38
6263,09-09-2023,18:17:18
6264,09-09-2023,18:13:34
6265,09-09-2023,18:12:54
6266,09-09-2023,18:06:26
6267,09-09-2023,17:50:55
6268,09-09-2023,17:41:59
6269,09-09-2023,17:35:19
6270,09-09-2023,17:30:17
6271,09-09-2023,17:28:00
6272,09-09-2023,17:17:24
6273,09-09-2023,17:14:00
6274,09-09-2023,17:10:20
6275,09-09-2023,17:04:55
6276,09-09-2023,16:55:44
6277,09-09-2023,16:55:37
6278,09-09-2023,16:53:32
6279,09-09-2023,16:49:44
6280,09-09-2023,16:30:24
6281,09-09-2023,16:22:59
6282,09-09-2023,16:19:57
6283,09-09-2023,15:35:32
6284,09-09-2023,15:34:31
6285,09-09-2023,15:24:59
6286,09-09-2023,15:13:21
6287,09-09-2023,14:36:09
6288,09-09-2023,14:10:40
6289,09-09-2023,14:06:14
6290,09-09-2023,14:03:48
6291,09-09-2023,13:54:31
6292,09-09-2023,13:53:27
6293,09-09-2023,13:50:55
6294,09-09-2023,13:29:29
6295,09-09-2023,13:11:07
6296,09-09-2023,13:04:03
6297,09-09-2023,12:39:14
6298,09-09-2023,12:36:23
6299,09-09-2023,12:30:49
6300,09-09-2023,12:28:29
6301,09-09-2023,12:27:17
6302,09-09-2023,11:43:39
6303,09-09-2023,11:42:46
6304,09-09-2023,11:39:32
6305,09-09-2023,11:33:40
6306,09-09-2023,11:30:43
6307,09-09-2023,11:22:21
6308,08-09-2023,22:16:29
6309,08-09-2023,22:03:46
6310,08-09-2023,21:32:29
6311,08-09-2023,21:22:35
6312,08-09-2023,21:11:07
6313,08-09-2023,20:01:51
6314,08-09-2023,19:49:53
6315,08-09-2023,19:41:09
6316,08-09-2023,19:36:24
6317,08-09-2023,19:34:19
6318,08-09-2023,19:31:19
6319,08-09-2023,19:17:45
6320,08-09-2023,19:13:20
6321,08-09-2023,19:08:13
6322,08-09-2023,19:07:57
6323,08-09-2023,18:53:49
6324,08-09-2023,18:49:37
6325,08-09-2023,18:40:50
6326,08-09-2023,18:34:01
6327,08-09-2023,18:31:05
6328,08-09-2023,18:15:12
6329,08-09-2023,18:10:33
6330,08-09-2023,18:09:15
6331,08-09-2023,17:27:14
6332,08-09-2023,17:22:00
6333,08-09-2023,17:11:12
6334,08-09-2023,17:07:13
6335,08-09-2023,16:48:59
6336,08-09-2023,16:05:34
6337,08-09-2023,16:05:27
6338,08-09-2023,16:00:08
6339,08-09-2023,15:54:17
6340,08-09-2023,15:51:22
6341,08-09-2023,15:32:33
6342,08-09-2023,15:19:27
6343,08-09-2023,15:01:35
6344,08-09-2023,14:58:27
6345,08-09-2023,14:55:40
6346,08-09-2023,14:54:22
6347,08-09-2023,14:49:17
6348,08-09-2023,14:47:36
6349,08-09-2023,14:44:06
6350,08-09-2023,14:08:00
6351,08-09-2023,13:55:33
6352,08-09-2023,13:53:35
6353,08-09-2023,13:34:59
6354,08-09-2023,13:23:45
6355,08-09-2023,13:12:26
6356,08-09-2023,12:42:22
6357,08-09-2023,12:42:07
6358,08-09-2023,12:40:00
6359,08-09-2023,12:36:59
6360,08-09-2023,12:33:25
6361,08-09-2023,12:28:27
6362,08-09-2023,12:22:39
6363,08-09-2023,12:20:36
6364,08-09-2023,12:14:45
6365,08-09-2023,12:12:00
6366,08-09-2023,12:04:53
6367,08-09-2023,11:47:21
6368,08-09-2023,11:46:28
6369,07-09-2023,23:01:45
6370,07-09-2023,21:59:38
6371,07-09-2023,21:56:22
6372,07-09-2023,21:23:51
6373,07-09-2023,21:00:20
6374,07-09-2023,20:28:06
6375,07-09-2023,20:24:09
6376,07-09-2023,19:59:49
6377,07-09-2023,19:54:34
6378,07-09-2023,19:41:50
6379,07-09-2023,19:06:08
6380,07-09-2023,19:04:12
6381,07-09-2023,18:47:22
6382,07-09-2023,18:35:05
6383,07-09-2023,18:26:16
6384,07-09-2023,18:21:42
6385,07-09-2023,18:21:16
6386,07-09-2023,18:11:31
6387,07-09-2023,18:03:16
6388,07-09-2023,17:59:46
6389,07-09-2023,17:55:24
6390,07-09-2023,17:36:33
6391,07-09-2023,17:36:26
6392,07-09-2023,17:21:35
6393,07-09-2023,17:07:58
6394,07-09-2023,17:06:04
6395,07-09-2023,17:04:17
6396,07-09-2023,17:02:55
6397,07-09-2023,16:33:41
6398,07-09-2023,16:24:34
6399,07-09-2023,16:08:30
6400,07-09-2023,15:11:29
6401,07-09-2023,15:00:05
6402,07-09-2023,14:56:16
6403,07-09-2023,14:47:30
6404,07-09-2023,14:07:33
6405,07-09-2023,14:01:05
6406,07-09-2023,13:58:24
6407,07-09-2023,13:41:10
6408,07-09-2023,13:40:40
6409,07-09-2023,13:36:36
6410,07-09-2023,13:24:51
6411,07-09-2023,13:20:17
6412,07-09-2023,13:15:10
6413,07-09-2023,13:11:44
6414,07-09-2023,13:08:31
6415,07-09-2023,12:59:03
6416,07-09-2023,12:47:24
6417,07-09-2023,12:41:12
6418,07-09-2023,12:40:45
6419,07-09-2023,12:28:38
6420,07-09-2023,12:27:44
6421,07-09-2023,12:25:20
6422,07-09-2023,12:04:16
6423,07-09-2023,12:02:44
6424,07-09-2023,12:00:31
6425,07-09-2023,11:57:29
6426,07-09-2023,11:56:51
6427,07-09-2023,11:47:08
6428,07-09-2023,11:20:50
6429,06-09-2023,21:50:56
6430,06-09-2023,21:25:41
6431,06-09-2023,21:09:26
6432,06-09-2023,20:45:13
6433,06-09-2023,19:50:05
6434,06-09-2023,19:47:39
6435,06-09-2023,19:35:48
6436,06-09-2023,19:28:10
6437,06-09-2023,19:27:25
6438,06-09-2023,19:02:15
6439,06-09-2023,19:00:20
6440,06-09-2023,18:44:07
6441,06-09-2023,18:43:21
6442,06-09-2023,18:42:40
6443,06-09-2023,18:34:43
6444,06-09-2023,18:22:21
6445,06-09-2023,18:20:12
6446,06-09-2023,18:04:45
6447,06-09-2023,17:55:52
6448,06-09-2023,17:52:54
6449,06-09-2023,17:51:42
6450,06-09-2023,17:48:54
6451,06-09-2023,17:47:35
6452,06-09-2023,17:34:13
6453,06-09-2023,17:31:00
6454,06-09-2023,17:28:59
6455,06-09-2023,17:24:36
6456,06-09-2023,17:24:28
6457,06-09-2023,17:24:24
6458,06-09-2023,16:43:51
6459,06-09-2023,16:31:04
6460,06-09-2023,16:27:40
6461,06-09-2023,15:56:48
6462,06-09-2023,15:30:00
6463,06-09-2023,15:18:22
6464,06-09-2023,14:57:04
6465,06-09-2023,14:51:40
6466,06-09-2023,14:32:12
6467,06-09-2023,14:31:56
6468,06-09-2023,14:03:33
6469,06-09-2023,13:04:40
6470,06-09-2023,12:53:39
6471,06-09-2023,12:37:35
6472,06-09-2023,12:30:22
6473,06-09-2023,12:17:57
6474,06-09-2023,12:07:54
6475,06-09-2023,11:51:21
6476,05-09-2023,22:27:53
6477,05-09-2023,22:22:24
6478,05-09-2023,21:52:48
6479,05-09-2023,21:51:25
6480,05-09-2023,21:51:05
6481,05-09-2023,21:30:11
6482,05-09-2023,21:16:22
6483,05-09-2023,21:08:17
6484,05-09-2023,20:46:16
6485,05-09-2023,20:44:52
6486,05-09-2023,20:38:34
6487,05-09-2023,20:11:28
6488,05-09-2023,20:10:44
6489,05-09-2023,20:08:52
6490,05-09-2023,20:05:56
6491,05-09-2023,19:52:43
6492,05-09-2023,19:47:13
6493,05-09-2023,19:16:28
6494,05-09-2023,19:14:51
6495,05-09-2023,19:09:46
6496,05-09-2023,18:48:10
6497,05-09-2023,18:37:38
6498,05-09-2023,18:24:21
6499,05-09-2023,18:12:56
6500,05-09-2023,18:06:42
6501,05-09-2023,17:34:27
6502,05-09-2023,17:34:03
6503,05-09-2023,17:33:04
6504,05-09-2023,17:32:21
6505,05-09-2023,17:32:05
6506,05-09-2023,17:22:11
6507,05-09-2023,17:14:04
6508,05-09-2023,16:22:21
6509,05-09-2023,16:22:10
6510,05-09-2023,16:17:31
6511,05-09-2023,15:54:25
6512,05-09-2023,15:41:36
6513,05-09-2023,15:38:54
6514,05-09-2023,15:16:54
6515,05-09-2023,15:08:03
6516,05-09-2023,15:05:25
6517,05-09-2023,14:48:04
6518,05-09-2023,14:45:09
6519,05-09-2023,14:30:19
6520,05-09-2023,14:15:30
6521,05-09-2023,14:08:17
6522,05-09-2023,14:04:26
6523,05-09-2023,13:42:31
6524,05-09-2023,13:31:43
6525,05-09-2023,13:11:51
6526,05-09-2023,13:11:32
6527,05-09-2023,12:51:28
6528,05-09-2023,12:37:30
6529,05-09-2023,12:33:44
6530,05-09-2023,12:15:44
6531,05-09-2023,11:59:35
6532,05-09-2023,11:52:59
6533,05-09-2023,11:45:29
6534,05-09-2023,11:41:46
6535,04-09-2023,22:52:46
6536,04-09-2023,22:32:16
6537,04-09-2023,22:30:25
6538,04-09-2023,22:16:29
6539,04-09-2023,22:01:17
6540,04-09-2023,21:52:57
6541,04-09-2023,21:40:37
6542,04-09-2023,21:36:28
6543,04-09-2023,21:25:32
6544,04-09-2023,21:10:58
6545,04-09-2023,20:40:27
6546,04-09-2023,20:11:28
6547,04-09-2023,19:40:40
6548,04-09-2023,19:17:30
6549,04-09-2023,19:13:48
6550,04-09-2023,18:55:16
6551,04-09-2023,18:54:41
6552,04-09-2023,18:53:40
6553,04-09-2023,18:47:53
6554,04-09-2023,18:44:54
6555,04-09-2023,18:40:45
6556,04-09-2023,18:35:17
6557,04-09-2023,18:26:45
6558,04-09-2023,18:26:00
6559,04-09-2023,18:20:35
6560,04-09-2023,18:15:48
6561,04-09-2023,17:57:39
6562,04-09-2023,17:50:21
6563,04-09-2023,17:49:09
6564,04-09-2023,17:08:55
6565,04-09-2023,17:00:15
6566,04-09-2023,16:58:14
6567,04-09-2023,16:55:39
6568,04-09-2023,16:49:58
6569,04-09-2023,16:49:32
6570,04-09-2023,16:31:57
6571,04-09-2023,15:56:10
6572,04-09-2023,15:13:53
6573,04-09-2023,15:07:03
6574,04-09-2023,15:03:38
6575,04-09-2023,14:36:06
6576,04-09-2023,14:19:19
6577,04-09-2023,14:05:32
6578,04-09-2023,14:03:22
6579,04-09-2023,14:00:08
6580,04-09-2023,13:57:59
6581,04-09-2023,13:33:04
6582,04-09-2023,13:30:42
6583,04-09-2023,13:18:03
6584,04-09-2023,13:09:35
6585,04-09-2023,12:59:46
6586,04-09-2023,12:53:51
6587,04-09-2023,12:49:31
6588,04-09-2023,12:47:44
6589,04-09-2023,12:39:15
6590,04-09-2023,12:37:27
6591,04-09-2023,12:32:00
6592,04-09-2023,12:30:31
6593,04-09-2023,12:24:33
6594,04-09-2023,12:17:39
6595,04-09-2023,12:09:08
6596,04-09-2023,12:04:05
6597,04-09-2023,11:41:58
6598,04-09-2023,11:41:32
6599,04-09-2023,11:31:47
6600,04-09-2023,11:16:43
6601,03-09-2023,22:13:55
6602,03-09-2023,21:25:34
6603,03-09-2023,20:50:31
6604,03-09-2023,20:21:36
6605,03-09-2023,20:05:40
6606,03-09-2023,19:40:07
6607,03-09-2023,19:28:11
6608,03-09-2023,19:00:01
6609,03-09-2023,18:59:00
6610,03-09-2023,18:55:19
6611,03-09-2023,18:54:05
6612,03-09-2023,18:49:15
6613,03-09-2023,18:43:57
6614,03-09-2023,18:24:46
6615,03-09-2023,18:21:50
6616,03-09-2023,18:15:52
6617,03-09-2023,18:11:47
6618,03-09-2023,17:59:50
6619,03-09-2023,17:59:05
6620,03-09-2023,17:53:34
6621,03-09-2023,17:33:29
6622,03-09-2023,17:32:42
6623,03-09-2023,17:32:25
6624,03-09-2023,17:23:07
6625,03-09-2023,17:15:00
6626,03-09-2023,17:07:59
6627,03-09-2023,16:59:47
6628,03-09-2023,16:35:54
6629,03-09-2023,16:33:13
6630,03-09-2023,16:31:08
6631,03-09-2023,16:25:35
6632,03-09-2023,16:20:05
6633,03-09-2023,15:59:46
6634,03-09-2023,15:48:17
6635,03-09-2023,14:44:57
6636,03-09-2023,14:27:03
6637,03-09-2023,14:19:30
6638,03-09-2023,13:55:34
6639,03-09-2023,13:47:09
6640,03-09-2023,13:38:34
6641,03-09-2023,13:30:19
6642,03-09-2023,13:24:19
6643,03-09-2023,13:23:37
6644,03-09-2023,13:21:24
6645,03-09-2023,13:20:55
6646,03-09-2023,13:12:23
6647,03-09-2023,13:03:54
6648,03-09-2023,12:54:05
6649,03-09-2023,12:50:19
6650,03-09-2023,12:48:21
6651,03-09-2023,12:42:35
6652,03-09-2023,12:40:44
6653,03-09-2023,12:07:59
6654,03-09-2023,11:57:48
6655,03-09-2023,11:52:11
6656,03-09-2023,11:37:53
6657,03-09-2023,11:35:58
6658,03-09-2023,11:34:44
6659,03-09-2023,11:19:06
6660,02-09-2023,22:12:03
6661,02-09-2023,20:47:54
6662,02-09-2023,20:27:03
6663,02-09-2023,20:23:45
6664,02-09-2023,20:21:07
6665,02-09-2023,20:03:29
6666,02-09-2023,19:38:51
6667,02-09-2023,19:21:09
6668,02-09-2023,19:06:16
6669,02-09-2023,18:56:13
6670,02-09-2023,18:18:09
6671,02-09-2023,18:07:34
6672,02-09-2023,18:07:23
6673,02-09-2023,17:58:58
6674,02-09-2023,17:58:16
6675,02-09-2023,17:43:29
6676,02-09-2023,17:08:57
6677,02-09-2023,17:07:37
6678,02-09-2023,16:59:13
6679,02-09-2023,16:29:48
6680,02-09-2023,16:24:24
6681,02-09-2023,16:22:23
6682,02-09-2023,16:16:47
6683,02-09-2023,16:16:32
6684,02-09-2023,16:09:01
6685,02-09-2023,14:50:31
6686,02-09-2023,14:23:17
6687,02-09-2023,14:14:04
6688,02-09-2023,14:11:01
6689,02-09-2023,13:38:58
6690,02-09-2023,13:36:29
6691,02-09-2023,13:29:38
6692,02-09-2023,13:29:28
6693,02-09-2023,13:18:23
6694,02-09-2023,13:16:28
6695,02-09-2023,13:14:42
6696,02-09-2023,12:59:50
6697,02-09-2023,12:57:30
6698,02-09-2023,12:56:07
6699,02-09-2023,12:20:35
6700,02-09-2023,12:19:48
6701,02-09-2023,12:14:50
6702,02-09-2023,12:12:49
6703,02-09-2023,12:07:09
6704,02-09-2023,11:57:52
6705,02-09-2023,11:39:57
6706,02-09-2023,11:35:22
6707,02-09-2023,11:26:54
6708,01-09-2023,22:44:38
6709,01-09-2023,21:22:36
6710,01-09-2023,21:19:51
6711,01-09-2023,20:45:07
6712,01-09-2023,20:40:34
6713,01-09-2023,20:19:31
6714,01-09-2023,20:08:25
6715,01-09-2023,20:05:21
6716,01-09-2023,20:00:28
6717,01-09-2023,19:59:31
6718,01-09-2023,19:24:51
6719,01-09-2023,19:07:18
6720,01-09-2023,18:56:47
6721,01-09-2023,18:45:17
6722,01-09-2023,18:37:45
6723,01-09-2023,18:24:53
6724,01-09-2023,18:09:22
6725,01-09-2023,17:58:32
6726,01-09-2023,17:53:21
6727,01-09-2023,17:29:56
6728,01-09-2023,17:27:38
6729,01-09-2023,17:19:19
6730,01-09-2023,17:10:09
6731,01-09-2023,16:49:30
6732,01-09-2023,16:38:10
6733,01-09-2023,16:28:22
6734,01-09-2023,16:17:21
6735,01-09-2023,16:14:12
6736,01-09-2023,15:59:11
6737,01-09-2023,15:58:49
6738,01-09-2023,15:27:25
6739,01-09-2023,14:44:47
6740,01-09-2023,14:33:33
6741,01-09-2023,14:30:28
6742,01-09-2023,14:30:01
6743,01-09-2023,14:19:01
6744,01-09-2023,13:57:01
6745,01-09-2023,13:52:33
6746,01-09-2023,13:44:49
6747,01-09-2023,13:40:19
6748,01-09-2023,13:39:34
6749,01-09-2023,13:37:40
6750,01-09-2023,13:24:56
6751,01-09-2023,13:22:49
6752,01-09-2023,13:18:07
6753,01-09-2023,13:13:17
6754,01-09-2023,13:09:49
6755,01-09-2023,13:01:13
6756,01-09-2023,12:46:57
6757,01-09-2023,12:45:11
6758,01-09-2023,12:32:00
6759,01-09-2023,12:23:46
6760,01-09-2023,12:19:19
6761,01-09-2023,12:18:57
6762,01-09-2023,12:05:50
6763,01-09-2023,12:03:07
6764,01-09-2023,11:55:25
6765,01-09-2023,11:52:30
6766,01-09-2023,11:49:21
6767,01-09-2023,11:27:17
6768,01-09-2023,11:18:24
6769,31-08-2023,22:17:35
6770,31-08-2023,22:07:24
6771,31-08-2023,21:08:11
6772,31-08-2023,21:08:07
6773,31-08-2023,20:37:33
6774,31-08-2023,20:32:09
6775,31-08-2023,20:07:37
6776,31-08-2023,19:57:57
6777,31-08-2023,19:47:19
6778,31-08-2023,19:47:17
6779,31-08-2023,19:31:28
6780,31-08-2023,19:18:14
6781,31-08-2023,18:55:21
6782,31-08-2023,18:54:52
6783,31-08-2023,18:45:10
6784,31-08-2023,18:22:23
6785,31-08-2023,18:15:18
6786,31-08-2023,18:05:15
6787,31-08-2023,17:51:46
6788,31-08-2023,17:50:01
6789,31-08-2023,17:38:25
6790,31-08-2023,17:32:04
6791,31-08-2023,17:26:12
6792,31-08-2023,17:21:04
6793,31-08-2023,17:17:44
6794,31-08-2023,16:54:14
6795,31-08-2023,16:48:02
6796,31-08-2023,16:27:27
6797,31-08-2023,16:27:12
6798,31-08-2023,16:10:55
6799,31-08-2023,15:33:07
6800,31-08-2023,14:48:21
6801,31-08-2023,14:28:43
6802,31-08-2023,14:25:33
6803,31-08-2023,14:17:26
6804,31-08-2023,13:51:26
6805,31-08-2023,13:22:15
6806,31-08-2023,13:22:03
6807,31-08-2023,13:21:30
6808,31-08-2023,13:13:21
6809,31-08-2023,13:11:52
6810,31-08-2023,13:09:28
6811,31-08-2023,13:07:40
6812,31-08-2023,12:53:47
6813,31-08-2023,12:50:19
6814,31-08-2023,12:47:52
6815,31-08-2023,12:45:55
6816,31-08-2023,12:40:30
6817,31-08-2023,12:18:31
6818,31-08-2023,12:16:31
6819,31-08-2023,12:16:18
6820,31-08-2023,12:11:38
6821,31-08-2023,12:09:47
6822,31-08-2023,11:51:53
6823,31-08-2023,11:39:16
6824,31-08-2023,11:33:24
6825,31-08-2023,11:15:48
6826,30-08-2023,22:02:10
6827,30-08-2023,21:41:23
6828,30-08-2023,20:45:44
6829,30-08-2023,20:26:38
6830,30-08-2023,19:58:47
6831,30-08-2023,19:36:08
6832,30-08-2023,19:27:29
6833,30-08-2023,19:19:07
6834,30-08-2023,19:13:20
6835,30-08-2023,19:04:09
6836,30-08-2023,18:51:57
6837,30-08-2023,18:51:33
6838,30-08-2023,18:26:41
6839,30-08-2023,18:26:13
6840,30-08-2023,18:17:18
6841,30-08-2023,18:09:46
6842,30-08-2023,18:03:56
6843,30-08-2023,17:47:14
6844,30-08-2023,17:29:32
6845,30-08-2023,17:19:48
6846,30-08-2023,17:06:42
6847,30-08-2023,17:06:32
6848,30-08-2023,16:58:31
6849,30-08-2023,16:36:17
6850,30-08-2023,16:31:06
6851,30-08-2023,16:10:48
6852,30-08-2023,16:08:21
6853,30-08-2023,15:21:16
6854,30-08-2023,15:14:36
6855,30-08-2023,15:06:48
6856,30-08-2023,14:54:58
6857,30-08-2023,14:48:26
6858,30-08-2023,14:38:33
6859,30-08-2023,14:38:31
6860,30-08-2023,14:29:40
6861,30-08-2023,14:08:20
6862,30-08-2023,13:52:33
6863,30-08-2023,13:44:17
6864,30-08-2023,12:08:25
6865,30-08-2023,11:49:09
6866,30-08-2023,11:46:08
6867,29-08-2023,22:22:07
